Mongolia,Dundgobi,Deren,,
Mongolia,Dundgobi,Erdenedalai,,
Mongolia,Dundgobi,Gobi-Ugtaal,,
Mongolia,Dundgobi,Gurvansaihan,,
Mongolia,Dundgobi,Huld,,
Mongolia,Dundgobi,Luus,,
Mongolia,Dundgobi,Saihan-Ovoo,,
Mongolia,Dundgobi,Tsagaandelger,,
Mongolia,Dundgobi,Ulziit,,
Mongolia,Dundgobi,Undurshil,,
Mongolia,Gobisumber,Sumber,Choir,
Mongolia,Gobisumber,Byantal,,
Mongolia,Gobisumber,Shiveegobi,,
Mongolia,Gobi-Altai,Esunbulag,Altai,
Mongolia,Gobi-Altai,Altai,,
Mongolia,Gobi-Altai,Bayan-Uul,,
Mongolia,Gobi-Altai,Biger,,
Mongolia,Gobi-Altai,Bugat,,
Mongolia,Gobi-Altai,Chandmani,,
Mongolia,Gobi-Altai,Darvi,,
Mongolia,Gobi-Altai,Delger,,
Mongolia,Gobi-Altai,Erdene,,
Mongolia,Gobi-Altai,Haliun,,
Mongolia,Gobi-Altai,Huhmorit,,
Mongolia,Gobi-Altai,Jargalan,,
Mongolia,Gobi-Altai,Sharga,,
Mongolia,Gobi-Altai,Taishir,,
Mongolia,Gobi-Altai,Tonhil,,
Mongolia,Gobi-Altai,Tseel,,
Mongolia,Gobi-Altai,Tsogt,,
Mongolia,Gobi-Altai,Tugrug,,
Mongolia,Hentii,Herlen,Chingis,
Mongolia,Hentii,Batnorov,,
Mongolia,Hentii,Batshireet,,
Mongolia,Hentii,Bayanhutag,,
Mongolia,Hentii,Bayanmunh,,
Mongolia,Hentii,Bayan-Adraga,,
Mongolia,Hentii,Bayan-Ovoo,,
Mongolia,Hentii,Binder,,
Mongolia,Hentii,Dadal,,
Mongolia,Hentii,Darhan,,
Mongolia,Hentii,Delgerhaan,,
Mongolia,Hentii,Galshar,,
Mongolia,Hentii,Jargalthaan,,
Mongolia,Hentii,Murun,,
Mongolia,Hentii,Norovlin,,
Mongolia,Hentii,Tsenhermandal,,
Mongolia,Hentii,Umnudelger,,
Mongolia,Hovd,Jargalant,Hovd,
Mongolia,Hovd,Altai,,
Mongolia,Hovd,Bulgan,,
Mongolia,Hovd,Buyant,,
Mongolia,Hovd,Chandmani,,
Mongolia,Hovd,Darvi,,
Mongolia,Hovd,Durgun,,
Mongolia,Hovd,Duut,,
Mongolia,Hovd,Erdeneburen,,
Mongolia,Hovd,Hovd,,
Mongolia,Hovd,Manhan,,
Mongolia,Hovd,Munhhairhan,,
Mongolia,Hovd,Must,,
Mongolia,Hovd,Myangad,,
Mongolia,Hovd,Tsetseg,,
Mongolia,Hovd,Uyench,,
Mongolia,Hovd,Zereg,,
Mongolia,Huvsgul,Murun,,
Mongolia,Huvsgul,Alag-Erdene,,
Mongolia,Huvsgul,Arbulag,,
Mongolia,Huvsgul,Bayanzurh,,
Mongolia,Huvsgul,Burentogtoch,,
Mongolia,Huvsgul,Chandmani-Undur,,
Mongolia,Huvsgul,Erdenebulgan,,
Mongolia,Huvsgul,Galt,,
Mongolia,Huvsgul,Hanh,,
Mongolia,Huvsgul,Hatgal,,
Mongolia,Huvsgul,Ih-Uul,,
Mongolia,Huvsgul,Jargalant,,
Mongolia,Huvsgul,Rashaant,,
Mongolia,Huvsgul,Renchinlhumbe,,
Mongolia,Huvsgul,Shine-Ider,,
Mongolia,Huvsgul,Tarialan,,
Mongolia,Huvsgul,Tosontsengel,,
Mongolia,Huvsgul,Tsagaannuur,,
Mongolia,Huvsgul,Tsagaan-Uul,,
Mongolia,Huvsgul,Tsagaan-Uur,,
Mongolia,Huvsgul,Tsetserleg,,
Mongolia,Huvsgul,Tumurbulag,,
Mongolia,Huvsgul,Tunel,,
Mongolia,Huvsgul,Ulaan-Uul,,
Mongolia,Orhon,Bayan-Undur,Erdenet,
Mongolia,Orhon,Jargalant,,
Mongolia,Selenge,Suhbaatar,,
Mongolia,Selenge,Altanbulag,,
Mongolia,Selenge,Baruunburen,,
Mongolia,Selenge,Bayangol,,
Mongolia,Selenge,Eruu,,
Mongolia,Selenge,Huder,,
Mongolia,Selenge,Hushaat,,
Mongolia,Selenge,Javhlant,,
Mongolia,Selenge,Mandal,,
Mongolia,Selenge,Orhon,,
Mongolia,Selenge,Orhontuul,,
Mongolia,Selenge,Sant,,
Mongolia,Selenge,Saihan,,
Mongolia,Selenge,Shaamar,,
Mongolia,Selenge,Tsagaannuur,,
Mongolia,Selenge,Tushig,,
Mongolia,Selenge,Zuunburen,,
Mongolia,Suhbaatar,Baruun-Urt,,
Mongolia,Suhbaatar,Asgat,,
Mongolia,Suhbaatar,Bayandelger,,
Mongolia,Suhbaatar,Dariganga,,
Mongolia,Suhbaatar,Erdenetsagaan,,
Mongolia,Suhbaatar,Halzan,,
Mongolia,Suhbaatar,Munhhaan,,
Mongolia,Suhbaatar,Naran,,
Mongolia,Suhbaatar,Ongon,,
Mongolia,Suhbaatar,Suchbaatar,,
Mongolia,Suhbaatar,Tumentsogt,,
Mongolia,Suhbaatar,Tuvshinshiree,,
Mongolia,Suhbaatar,Uulbayan,,
Mongolia,Tuv,Zuunmod,,
Mongolia,Tuv,Altanbulag,,
Mongolia,Tuv,Argalant,,
Mongolia,Tuv,Arhust,,
Mongolia,Tuv,Batsumber,,
Mongolia,Tuv,Bayan,,
Mongolia,Tuv,Bayanchandmani,,
Mongolia,Tuv,Bayandelger,,
Mongolia,Tuv,Bayanhangai,,
Mongolia,Tuv,Bayanjargalan,,
Mongolia,Tuv,Bayantsagaan,,
Mongolia,Tuv,Bayantsogt,,
Mongolia,Tuv,Bayan-Unjuul,,
Mongolia,Tuv,Bornuur,,
Mongolia,Tuv,Buren,,
Mongolia,Tuv,Delgerhaan,,
Mongolia,Tuv,Erdene,,
Mongolia,Tuv,Erdenesant,,
Mongolia,Tuv,Jargalant,,
Mongolia,Tuv,Lun,,
Mongolia,Tuv,Mungunmorit,,
Mongolia,Tuv,Sumber,,
Mongolia,Tuv,Sergelen,,
Mongolia,Tuv,Tseel,,
Mongolia,Tuv,Ugtaaltsaidam,,
Mongolia,Tuv,Undurshireet,,
Mongolia,Tuv,Zaamar,,
Mongolia,Umnugobi,Dalanzadgad,,
Mongolia,Umnugobi,Bayandalai,,
Mongolia,Umnugobi,Bayan-Ovoo,,
Mongolia,Umnugobi,Bulgan,,
Mongolia,Umnugobi,Gurvantes,,
Mongolia,Umnugobi,Hanbogd,,
Mongolia,Umnugobi,Hanhongor,,
Mongolia,Umnugobi,Hurmen,,
Mongolia,Umnugobi,Mandal-Ovoo,,
Mongolia,Umnugobi,Manlai,,
Mongolia,Umnugobi,Nomgon,,
Mongolia,Umnugobi,Noyon,,
Mongolia,Umnugobi,Sevrei,,
Mongolia,Umnugobi,Tsogttsetsii,,
Mongolia,Umnugobi,Tsogt-Ovoo,,
Mongolia,Uvs,Ulaangom,,
Mongolia,Uvs,Buhmurun,,
Mongolia,Uvs,Baruunturuun,,
Mongolia,Uvs,Davst,,
Mongolia,Uvs,Hovd,,
Mongolia,Uvs,Hyargas,,
Mongolia,Uvs,Sagil,,
Mongolia,Uvs,Malchin,,
Mongolia,Uvs,Naranbulag,,
Mongolia,Uvs,Tarialan,,
Mongolia,Uvs,Tes,,
Mongolia,Uvs,Tsagaanhairhan,,
Mongolia,Uvs,Turgen,,
Mongolia,Uvs,Ulgii,,
Mongolia,Uvs,Umnugobi,,
Mongolia,Uvs,Undurhangai,,
Mongolia,Uvs,Zavhan,,
Mongolia,Uvs,Zuungobi,,
Mongolia,Uvs,Zuunhangai,,
Mongolia,Uvurhangai,Arvaiheer,,
Mongolia,Uvurhangai,Baruunbayan-Ulaan,,
Mongolia,Uvurhangai,Bat-Ulzii,,
Mongolia,Uvurhangai,Bayangol,,
Mongolia,Uvurhangai,Bayan-Ulzii,,
Mongolia,Uvurhangai,Bogd,,
Mongolia,Uvurhangai,Burd,,
Mongolia,Uvurhangai,Esunzuil,,
Mongolia,Uvurhangai,Guchin-Us,,
Mongolia,Uvurhangai,Hairhandulaan,,
Mongolia,Uvurhangai,Harhorin,,
Mongolia,Uvurhangai,Hujirt,,
Mongolia,Uvurhangai,Nariinteel,,
Mongolia,Uvurhangai,Sant,,
Mongolia,Uvurhangai,Taragt,,
Mongolia,Uvurhangai,Tugrug,,
Mongolia,Uvurhangai,Ulziit,,
Mongolia,Uvurhangai,Uyanga,,
Mongolia,Uvurhangai,Zuunbayan-Ulaan,,
Mongolia,Zavhan,Uliastai,,
Mongolia,Zavhan,Aldarhaan,,
Mongolia,Zavhan,Asgat,,
Mongolia,Zavhan,Bayanhairhan,,
Mongolia,Zavhan,Bayantes,,
Mongolia,Zavhan,Durvuljin,,
Mongolia,Zavhan,Erdenehairhan,,
Mongolia,Zavhan,Ider,,
Mongolia,Zavhan,Ih-Uul,,
Mongolia,Zavhan,Numrug,,
Mongolia,Zavhan,Otgon,,
Mongolia,Zavhan,Santmargats,,
Mongolia,Zavhan,Shiluustei,,
Mongolia,Zavhan,Songino,,
Mongolia,Zavhan,Telmen,,
Mongolia,Zavhan,Tes,,
Mongolia,Zavhan,Tosontsengel,,
Mongolia,Zavhan,Tsagaanhairhan,,
Mongolia,Zavhan,Tsagaanchuluut,,
Mongolia,Zavhan,Tsetsen-Uul,,
Mongolia,Zavhan,Tudevtei,,
Mongolia,Zavhan,Urgamal,,
Mongolia,Zavhan,Yaruu,,
Mongolia,Zavhan,Zavhanmandal,,
